x,y,z
-14.8836,14.92805,56
-18.4787,15.3788,54
-14.8551,15.24724,8
-13.1774,15.08452,92
-20.3177,15.24944,32
-12.6844,15.05675,27
-14.2308,15.15184,71
-18.7669,15.16163,28
-14.9329,15.23298,39
-17.6713,15.30651,80
-11.2542,15.13539,13
-11.5544,15.1062,16
-15.6348,15.13697,12
-17.3006,15.33201,58
-17.4363,15.20902,69
-19.5212,15.1493,12
-17.5833,15.23803,52
-12.9662,15.14263,52
-14.9842,15.21328,83
-12.8005,14.87889,36
-14.2975,15.2005,78
-13.2754,15.16201,78
-17.0222,15.19939,47
-15.3748,15.13835,56
-14.8387,15.21664,54
-15.1282,15.03545,8
-13.9278,15.11718,92
-16.8089,15.29977,32
-15.6793,15.20538,27
-18.4916,15.23764,71
-15.9391,15.13295,28
-15.5993,14.97504,39
-14.9186,15.0549,80
-17.078,15.20397,13
-12.8466,15.11816,16
-15.2866,15.0357,12
-18.0417,15.20907,58
-19.5209,15.1502,69
-17.5517,15.35308,12
-16.587,14.99098,52
-13.138,15.1456,7
-14.4727,15.15941,32
-14.4479,15.14948,72
-16.5731,15.16901,71
-16.5804,15.15104,97
-14.9307,15.02525,22
-16.0783,15.35978,6
-16.7339,14.98402,54
-16.3183,15.33677,21
-14.1561,14.94579,72
-12.598,14.98647,67
-20.1905,15.24295,99
-11.8635,15.12558,22
-15.1429,15.14159,85
-16.9505,15.19838,42
-17.2743,15.21777,4
-16.0727,15.12326,66
-17.2476,15.14039,86
-14.4596,15.19176,24
-17.078,15.20397,59
-14.1498,15.13822,52
-17.2743,15.21777,20
-15.704,15.1083,95
-12.5722,15.08445,33
-16.5291,15.27865,83
-15.1213,15.23058,36
-12.9699,14.88725,78
-17.3006,15.33201,78
-12.5414,14.94861,47
-15.0956,15.18737,56
-17.2285,15.11608,54
-14.1782,15.2102,8
-15.0181,15.02269,92
-18.7764,15.1014,32
-15.0705,15.14237,27
-14.4806,15.10457,71
-12.3912,15.06887,28
-17.473,15.11736,39
-14.3068,14.96491,80
-12.6955,15.09993,13
-20.2,15.25556,16
-19.1254,15.20265,12
-15.8087,15.13454,58
-12.7302,15.0856,69
-12.5127,14.94857,12
-14.7181,14.98085,52
-17.8491,15.25823,33
-12.5134,14.94677,83
-14.9819,15.00555,36
-12.6885,15.11701,78
-17.0085,15.19757,78
-13.9054,14.92471,47
-12.7295,15.0874,56
-12.9279,14.88448,54
-12.9506,15.07516,8
-14.1322,15.07524,92
-13.4362,14.90957,32
-12.7166,15.11885,27
-15.0277,15.1414,71
-15.6097,15.09196,28
-13.5458,15.17053,39
-13.8598,15.10718,80
-14.9983,14.85809,13
-15.0454,15.13334,16
-13.4148,15.06781,12
-14.155,15.12564,58
-14.6213,14.9708,69
-19.4192,15.26155,12
-18.2014,15.24259,52
-14.1378,15.16787,33
-21.5613,15.27652,83
-16.541,15.24899,36
-15.0127,14.85812,78
-14.9114,15.14392,78
-12.4839,15.08881,47
-17.216,15.25544,56
-12.3787,15.09943,54
-18.7236,15.2344,8
-17.3449,15.22147,92
-15.2852,15.0393,32
-11.9514,15.12212,27
-12.379,15.06346,71
-14.4254,15.24027,28
-15.7771,15.10572,39
-13.3237,15.11443,80
-15.5941,15.13061,13
-12.3979,15.01763,16
-14.9924,14.90844,12
-15.8132,15.23077,58
-14.4596,15.19176,69
-13.8723,14.97052,12
-15.346,15.13831,52
-17.4412,15.01659,33
-14.2939,15.06741,83
-15.3169,15.13916,36
-17.4843,15.23338,78
-16.1428,15.16384,78
-19.308,15.21462,47
-17.6953,15.2463,56
-12.9673,15.13994,54
-13.1682,14.89566,8
-14.3317,15.08095,92
-13.5917,15.09327,32
-14.6684,15.068,27
-14.7325,15.19399,71
-13.6288,15.03757,28
-12.3783,15.03019,39
-14.5923,15.21985,80
-17.1562,15.26074,13
-18.8414,15.15545,16
-14.2914,14.89654,12
-14.0796,15.20465,58
-14.2545,15.16446,69
-14.7185,15.19307,12
-14.4633,15.11174,52
-12.6977,15.09454,52
-13.0442,15.16344,83
-13.2664,14.90211,36
-19.2534,15.09763,78
-17.39,15.32496,78
-14.6758,14.94301,47
-15.1353,15.2315,56
-16.2587,15.19819,54
-20.0626,15.23826,8
-13.5849,14.89812,92
-15.5772,15.13687,32
-12.029,15.10876,27
-12.3429,15.04632,71
-12.3362,15.09756,28
-16.9335,15.38449,39
-13.606,14.91704,80
-12.9555,14.88723,13
-18.0389,15.25223,16
-20.1772,15.24024,12
-13.8513,14.88056,58
-13.4736,15.10028,69
-12.6316,15.00991,12
-14.8446,15.02421,52
-14.0884,15.11204,7
-14.4475,14.97323,32
-15.0417,15.14233,72
-12.6445,15.0486,71
-16.5712,15.28141,97
-12.7049,14.90121,22
-15.1562,15.14431,6
-16.1864,15.16301,54
-13.2693,15.07117,21
-17.6012,15.12116,72
-18.9998,15.15569,67
-15.5331,15.17457,99
-14.4665,14.85546,22
-18.6897,15.13813,85
-12.6316,15.00991,42
-12.7029,15.11703,4
-12.6201,15.0027,66
-17.0085,15.19757,86
-19.4608,15.22924,24
-18.091,15.01311,59
-14.9114,15.14392,52
-17.4988,15.01668,20
-13.3835,15.10912,95
-16.9945,15.19665,33
-14.9163,15.02523,83
-17.3586,15.22329,36
-16.5569,15.24542,78
-13.3436,15.10097,78
-15.7307,15.22075,47
-18.3204,15.19691,56
-18.9465,15.32647,54
-19.5209,15.1502,8
-18.6294,15.1812,92
-18.0967,15.14351,32
-15.9891,15.15191,27
-12.5127,14.94857,71
-12.5839,14.98555,28
-20.7836,15.27444,39
-18.2614,15.20041,80
-19.139,15.20447,13
-15.2314,15.06529,16
-20.4871,15.2587,12
-15.9774,15.21664,58
-14.005,15.10472,69
-19.4046,15.22556,12
-16.5438,15.27777,52
-15.9247,15.13292,33
-15.2265,15.0419,83
-12.7306,15.0847,36
-12.7121,15.09457,78
-14.4398,15.24029,78
-14.9883,15.02534,47
-12.2638,15.06327,56
-15.9619,15.36229,54
-17.4238,15.27645,8
-13.5703,14.96914,92
-15.8707,15.12385,32
-16.6664,15.18804,27
-17.5832,15.16609,71
-12.718,15.01005,28
-19.2936,15.2146,39
-13.6896,14.85332,80
-17.1043,15.1024,13
-13.0456,15.12477,16
-17.362,14.99849,12
-15.6353,15.1001,58
-12.4012,15.00954,69
-13.0872,15.05829,12
-12.851,15.10738,52
-12.557,15.08622,33
-16.8443,15.24767,83
-15.31,15.15624,36
-13.7331,14.85249,78
-18.3137,15.10518,78
-15.6582,15.15049,47
-12.9107,14.99686,56
-16.8159,15.13882,54
-16.4414,15.35315,8
-13.5231,15.12014,92
-12.5289,14.9441,32
-20.1558,15.22132,27
-11.5098,15.10973,71
-17.3867,15.22513,28
-14.6764,15.04823,39
-15.588,14.89589,80
-15.5158,15.18174,13
-19.8383,15.29547,16
-14.1925,14.998,12
-15.8439,15.19035,58
-12.9185,15.08321,69
-19.8668,15.1867,12
-12.7354,15.07302,52
-15.658,15.22243,33
-19.0969,15.20171,83
-17.7794,15.14391,36
-16.5621,15.01702,78
-15.9652,15.21122,78
-13.8462,15.10536,47
-13.6805,15.15816,56
-13.2697,15.07028,54
-21.4573,15.28446,8
-12.7645,15.07217,92
-18.4437,15.10448,32
-19.7312,15.27462,27
-17.0359,15.16524,71
-17.4489,15.1416,28
-18.0245,15.2522,39
-11.5171,15.12682,80
-15.499,14.93802,13
-13.2306,15.13046,16
-13.0052,15.0123,12
-12.3927,15.03021,58
-16.2927,15.14969,69
-14.4254,15.24027,12
-20.0911,15.2392,52
-15.7595,15.22079,52
-11.8683,15.14897,83
-16.7784,15.12437,36
-15.4947,15.16282,78
-14.3336,15.11153,78
-15.7768,15.10661,47
-16.489,15.34243,56
-18.8651,15.24092,54
-13.4682,15.04272,8
-12.6164,15.01168,92
-15.5422,15.15211,32
-17.2192,15.17541,27
-17.8488,15.25912,71
-16.5909,15.01707,28
-14.9694,15.21415,39
-17.4238,15.27645,80
-14.959,14.95515,13
-17.0928,15.20309,16
-13.1774,15.08452,12
-17.0283,15.22008,58
-15.9511,15.2103,69
-15.4288,15.14743,12
-12.7793,15.07129,52
-13.2765,14.98306,7
-19.1227,15.10013,32
-15.8667,15.13373,72
-11.3121,15.13459,71
-15.7739,15.22081,97
-12.2775,15.10017,22
-17.7367,14.99817,6
-11.3517,15.10857,54
-19.2473,15.33143,21
-15.0417,15.14233,72
-16.9069,15.19921,67
-13.0452,15.12567,99
-15.2265,15.0419,22
-14.3356,15.21315,85
-21.5964,15.29726,42
-16.0398,15.02609,4
-17.821,15.25638,66
-17.1558,15.26164,86
-14.1635,15.14004,24
-13.501,14.85662,59
-16.405,15.15706,52
-12.3953,15.02392,20
-15.9778,15.21574,95
-16.5049,15.01603,33
-15.192,15.02026,83
-13.8319,14.92819,36
-16.5049,15.01603,78
-13.5941,15.15802,78
-12.0729,15.10703,47
-17.3006,15.33201,56
-13.0061,15.15079,54
-14.2023,15.15089,8
-15.3889,15.13928,92
-16.0401,15.34713,32
-14.9262,15.14304,27
-13.1841,15.13848,71
-11.91,15.11756,28
-13.1682,14.89566,39
-12.7039,14.93898,80
-16.3712,15.34854,13
-11.8986,15.11035,16
-17.244,15.22131,12
-14.7378,14.93232,58
-12.857,14.88167,69
-16.5576,15.20765,12
-17.3308,15.14861,52
-15.9771,15.21754,33
-16.405,15.15706,83
-14.5907,14.97525,36
-15.12,15.02015,78
-14.3573,14.87597,78
-16.0024,15.15463,47
-12.9419,14.88541,56
-13.2811,14.90123,54
-14.6241,14.8575,8
-18.3948,15.37238,92
-16.2242,15.35551,32
-11.9134,15.10947,27
-15.265,14.94664,71
-15.2009,15.14078,28
-14.9872,15.02804,39
-16.0168,15.15465,80
-15.8942,15.35139,13
-13.3982,15.10825,16
-15.0131,14.85722,12
-18.6137,15.11193,58
-14.9022,15.0243,69
-18.5966,15.29985,12
-13.298,14.8599,52
-14.9838,15.14313,33
-19.1534,15.20449,83
-17.1263,15.22743,36
-14.0735,15.07785,78
-15.7241,15.0229,78
-13.8179,14.92727,47
-16.5731,15.16901,56
-12.6902,14.90209,54
-13.8602,15.10629,8
-12.7933,15.07221,92
-13.7132,14.97206,32
-15.531,15.28698,27
-15.3049,15.23986,71
-13.413,15.10737,28
-14.5792,15.2522,39
-19.4053,15.15092,80
-12.9131,14.88536,13
-12.7509,15.07035,16
-15.0681,14.8636,12
-12.5426,14.94592,58
-16.4718,14.9908,69
-18.4493,15.30772,12
-15.1374,15.08403,52
-18.3999,15.14218,33
-12.8373,15.07049,83
-13.1416,15.10155,36
-19.5762,15.19255,78
-17.4709,15.23066,78
-18.7239,15.2335,47
-16.5644,15.22655,56
-18.144,15.20563,54
-14.826,14.85692,8
-12.5426,14.94592,92
-16.5045,15.01693,32
-14.2831,15.20048,27
-16.3984,15.2092,71
-16.6887,15.20426,28
-17.3255,15.27,39
-14.9993,15.28254,80
-17.6723,15.01515,13
-14.8514,15.11415,16
-16.7383,15.29606,12
-14.978,14.90842,58
-12.0674,15.08544,69
-13.6176,14.85321,12
-13.2047,15.08816,52
-17.8588,15.19799,52
-14.7072,14.93677,33
-12.7114,15.06129,83
-13.7954,15.05313,36
-13.1106,15.14196,78
-15.3427,15.07536,78
-17.2012,15.25632,47
-13.4592,15.10025,56
-16.5731,15.16901,54
-14.1768,15.14276,8
-17.3596,15.14866,92
-13.6148,15.03665,32
-17.6156,15.12118,27
-13.4588,15.10115,71
-13.0442,15.16344,28
-12.1878,15.07304,39
-17.4072,15.20988,80
-12.8074,15.07314,13
-13.4865,14.96271,16
-12.6905,14.90119,12
-14.2286,15.15723,58
-15.2247,15.04639,69
-15.4999,15.11427,12
-13.0872,15.05829,52
-12.8786,15.07505,7
-16.243,15.12983,32
-15.1895,14.91954,72
-16.6484,15.12507,71
-15.225,15.0455,97
-11.5544,15.1062,22
-14.7907,14.94409,6
-16.8681,15.18836,54
-16.325,15.21269,21
-17.0413,15.33161,72
-18.1417,15.28386,67
-12.3931,15.02931,99
-16.2885,15.01659,22
-13.2777,15.05051,85
-16.8656,15.12271,42
-16.0307,15.22751,4
-12.8358,15.07408,66
-18.382,15.18711,86
-12.9625,15.11655,24
-16.405,15.15706,59
-12.3783,15.03019,52
-17.3726,15.22421,20
-16.7805,15.29883,95
-19.1392,15.24044,33
-19.7836,15.25132,83
-14.5411,15.23955,36
-20.4469,15.28741,78
-14.5963,15.28101,78
-14.5238,14.96256,47
-13.4448,15.10023,56
-18.9006,15.18791,54
-17.5925,15.39541,8
-19.3096,15.31983,92
-13.6896,14.85332,32
-12.3303,15.07687,27
-13.0973,14.89285,71
-12.0112,15.11683,28
-15.658,15.22243,39
-17.8124,15.24198,80
-17.0359,15.02136,13
-16.6812,15.18716,16
-12.571,14.98193,12
-18.9609,15.32649,58
-14.6074,15.28912,69
-15.6227,15.20259,12
-13.2278,14.99647,52
-15.6408,15.19363,33
-15.1296,15.13887,83
-19.8302,15.27927,36
-14.9944,15.18811,78
-17.2585,15.32925,78
-16.159,15.01639,47
-13.9196,15.10188,56
-16.5864,15.2077,54
-13.9433,15.11451,8
-14.2419,15.15995,92
-15.5879,14.93186,32
-12.2483,15.06595,27
-19.4024,15.23095,71
-12.9218,15.07512,28
-14.2492,14.96482,39
-11.7601,15.13171,80
-15.4615,14.95954,13
-15.9378,15.20758,16
-13.5776,14.91609,12
-20.2596,15.28712,58
-14.6157,15.0913,69
-17.997,14.99588,12
-18.1486,15.15798,52
-15.2801,15.22993,33
-11.7745,15.13173,83
-12.5758,14.97025,36
-15.1374,15.08403,78
-15.0417,15.14233,78
-14.6328,15.04906,47
-11.7893,15.13086,56
-18.142,15.28296,54
-14.5669,14.85651,8
-13.9156,15.11177,92
-15.1415,14.96713,32
-15.0661,15.01107,27
-15.3623,15.02683,71
-16.5451,15.16717,28
-15.3046,15.24076,39
-14.3754,15.1152,80
-16.6012,15.17085,13
-18.8814,15.34525,16
-16.9088,15.12277,12
-14.2415,15.16084,58
-15.9902,15.14921,69
-12.3916,15.06798,12
-11.759,15.09933,52
-16.859,15.24679,33
-15.1643,15.01752,83
-14.2016,15.15269,36
-18.2299,15.2795,78
-20.1196,15.24015,78
-16.1366,15.21509,47
-17.672,15.30471,56
-12.7354,15.07302,54
-13.392,15.12353,8
-16.5182,15.30561,92
-13.5981,15.14813,32
-14.1621,15.14363,27
-13.6896,14.85332,71
-16.1878,15.01643,28
-11.8635,15.12558,39
-14.8026,15.23457,80
-17.0769,15.31458,13
-20.7158,15.26354,16
-19.7527,15.25667,12
-15.4576,15.3615,58
-15.2352,15.02033,69
-15.5642,15.02625,12
-12.3037,15.07143,52
-13.59,14.88554,83
-15.4943,15.16372,36
-14.5171,14.87262,78
-19.4752,15.22927,78
-12.1172,15.10441,47
-15.3832,14.90366,56
-13.733,14.92354,54
-13.752,15.08903,8
-19.3663,15.21291,92
-11.9965,15.1177,32
-17.2663,15.12963,27
-13.4578,14.85655,71
-17.4037,15.32678,28
-14.5028,15.12079,39
-13.1475,15.12224,80
-14.3382,15.06478,13
-15.1696,15.04001,16
-18.2138,15.17516,12
-14.6773,14.93942,58
-17.2595,15.21864,69
-15.3391,15.15538,12
-17.4592,15.00763,52
-15.1099,15.36545,7
-16.7862,15.35639,32
-13.9701,15.15502,72
-14.0732,15.18486,71
-13.102,15.05742,97
-13.6649,14.98458,22
-13.0442,15.16344,6
-19.4752,15.22927,54
-15.7858,15.22713,21
-17.7791,15.14481,72
-18.9209,15.13669,67
-15.9771,15.21754,99
-14.4508,14.8941,22
-13.479,14.91054,85
-16.2927,15.14969,42
-15.7491,15.10387,4
-16.3362,15.14886,66
-19.1812,15.20723,86
-15.7122,15.15957,24
-15.7385,15.02292,59
-16.2125,15.27725,52
-13.7895,14.92632,20
-13.4574,14.85745,95
-15.3916,14.88299,33
-14.5813,14.85654,83
-12.5275,15.08798,36
-14.1345,15.17596,78
-12.2775,15.06509,78
-12.6848,15.05585,47
-21.5342,15.30885,56
-12.3152,15.0085,54
-16.3109,15.21176,8
-13.2502,15.11791,92
-14.413,15.02263,32
-13.6176,14.85321,27
-13.0829,14.89283,71
-19.2411,15.2379,28
-18.0042,15.01387,39
-11.7583,15.10113,80
-14.1045,14.96639,13
-18.9178,15.18075,16
-20.2615,15.24576,12
-12.5197,14.93149,58
-19.6588,15.27541,69
-18.2048,15.16166,12
-13.4143,14.85738,52
-14.1043,15.00236,33
-15.1112,15.07769,83
-15.0861,15.03269,36
-15.2799,14.9098,78
-17.4621,15.00044,78
-14.2852,15.08897,47
-13.2257,15.072,56
-15.0841,15.18016,54
-14.6616,15.0491,8
-20.1562,15.22042,92
-14.5878,14.98244,32
-14.7766,14.94317,27
-17.078,15.20397,71
-17.4695,15.23426,28
-15.6889,15.11007,39
-17.3424,15.33567,80
-14.9123,14.85706,13
-18.9048,15.24997,16
-18.1997,15.17424,12
-15.7455,15.21987,58
-15.1131,15.03723,69
-12.5418,14.94772,12
-13.7128,14.97296,52
-14.1529,15.1661,33
-16.2347,15.1505,83
-16.0574,15.01803,36
-14.2547,15.12849,78
-14.5783,15.14789,78
-14.9838,15.14313,47
-17.2675,15.27081,56
-14.003,14.96803,54
-15.3892,15.13838,8
-15.7946,15.16959,92
-16.939,15.29907,32
-17.0143,15.25513,27
-12.5514,14.95942,71
-15.482,15.37233,28
-16.0626,14.96948,39
-14.6897,14.97991,80
-16.1366,15.21509,13
-13.5561,15.03926,16
-19.0825,15.20168,12
-18.2048,15.16166,58
-13.4574,14.85745,69
-13.0943,15.07629,12
-14.4704,15.05869,52
-17.2477,15.28427,33
-12.5514,14.95942,83
-14.2349,15.07091,36
-16.2722,15.12897,78
-15.1104,15.07949,78
-15.8988,15.12569,47
-17.4477,15.03639,56
-16.6253,15.21855,54
-15.0129,15.14228,8
-14.5381,14.85647,92
-12.6977,15.09454,32
-15.1656,14.87185,27
-16.5576,15.20765,71
-16.8936,15.23246,28
-17.0229,15.19759,39
-14.9675,15.00552,80
-19.0948,15.2071,13
-14.8836,14.9991,16
-13.4574,14.85745,12
-16.8961,15.1902,58
-16.3811,15.00145,69
-17.2044,15.17629,12
-12.4986,14.94765,52
-16.2634,15.22248,52
-14.8836,14.9991,83
-15.265,14.94664,36
-14.6458,14.98163,78
-17.5355,15.28562,78
-15.7739,15.22081,47
-14.4932,14.96701,56
-12.7553,15.09463,54
-15.1128,15.10917,8
-12.2177,15.07039,92
-13.4537,15.11373,32
-16.9102,15.19112,27
-16.4187,15.15888,71
-19.7544,15.25218,28
-17.2678,15.23394,39
-15.1352,15.01838,80
-20.1458,15.28335,13
-11.9089,15.12026,16
-15.5124,15.2258,12
-14.3297,15.22753,58
-11.4591,15.12763,69
-14.5442,15.05431,12
-13.2058,15.08546,52
-16.1666,15.1405,7
-13.3653,15.08302,32
-14.1584,15.15262,72
-13.9553,15.1559,71
-16.2786,15.14877,97
-15.7595,15.22079,22
-16.3071,15.14971,6
-13.0872,15.05829,54
-13.298,14.8599,21
-15.7988,15.23074,72
-12.2177,15.07039,67
-14.1698,14.87657,99
-15.8214,15.24607,22
-12.9987,14.8873,85
-15.9135,15.12481,42
-15.7988,15.23074,4
-14.234,14.86048,66
-12.6448,14.90741,86
-12.69,15.07834,24
-12.749,15.07484,59
-12.1423,15.07837,52
-20.4857,15.26229,20
-19.1703,15.19822,95
-15.9778,15.21574,33
-14.1912,14.96563,83
-13.9989,15.15506,36
-13.0872,15.05829,78
-12.3344,15.13713,78
-15.8116,15.12735,47
-11.861,15.0968,56
-14.5495,15.14784,54
-16.821,15.01832,8
-14.889,15.16367,92
-13.902,15.00384,32
-18.8999,15.18971,27
-18.3171,15.16903,71
-12.8868,15.12542,28
-13.6176,14.85321,39
-20.1473,15.24289,80
-12.9794,15.07521,13
-12.4303,15.00869,16
-18.9998,15.15569,12
-14.0883,15.07697,58
-12.7302,15.0856,69
-14.1322,15.07524,12
-15.1359,15.01658,52
-13.2502,15.11791,33
-19.4165,15.23187,83
-12.6212,15,36
-14.169,14.94941,78
-15.1359,15.01658,78
-12.5418,14.94772,47
-14.4596,15.19176,56
-12.7626,15.00652,54
-16.3673,15.28649,8
-16.5301,15.31192,92
-15.1044,14.88074,32
-13.6899,14.85243,27
-17.1558,15.26164,71
-15.8979,15.19943,28
-13.1291,15.1321,39
-17.4404,15.34302,80
-16.082,15.13587,13
-15.4229,15.09077,16
-14.098,15.08868,12
-11.6918,15.12261,58
-21.6038,15.27838,69
-14.6722,15.02304,12
-14.4915,15.14865,52
-13.1231,15.07634,33
-20.8019,15.26457,83
-16.3401,15.21091,36
-15.1917,15.19922,78
-14.2759,15.07637,78
-14.5681,14.95993,47
-13.1254,15.14109,56
-13.5808,15.1553,54
-19.3905,15.1518,8
-17.9078,15.21965,92
-15.8242,15.13187,32
-14.3577,14.87507,27
-13.0872,15.05829,71
-14.1912,14.96563,28
-12.8506,15.10828,39
-13.4337,15.09212,80
-14.8836,14.9991,13
-12.7653,15.07037,16
-16.5436,15.20673,12
-12.5134,14.94677,58
-18.7528,15.16071,69
-19.5324,15.23025,12
-12.7156,14.87515,52
-18.243,15.17431,33
-12.8566,14.88257,83
-13.2401,15.07203,36
-14.8893,15.16277,78
-20.7689,15.27531,78
-14.9313,14.95241,47
-17.8584,15.19889,56
-18.7535,15.15891,54
-18.0245,15.2522,8
-18.7033,15.10398,92
-19.8302,15.27927,32
-15.8577,15.01322,27
-17.3805,15.24041,71
-15.5655,15.09459,28
-15.3036,15.02943,39
-20.1555,15.22222,80
-15.0201,15.23132,13
-15.7253,14.98423,16
-17.5711,15.26858,12
-13.6899,14.85243,58
-17.6339,15.364,69
-15.3457,15.13921,12
-12.4012,15.00954,52
-17.4009,14.97337,52
-11.9089,15.12026,83
-16.9804,15.19573,36
-14.8834,15.28416,78
-13.0456,14.87838,78
-15.4415,14.90196,47
-16.4187,15.15888,56
-17.4412,14.98062,54
-19.7548,15.25128,8
-14.2406,15.02146,92
-18.6615,15.10032,32
-20.4168,15.25409,27
-12.6456,15.01083,71
-12.2487,15.06505,28
-16.4819,15.00161,39
-20.1674,15.22853,80
-15.8577,15.12023,13
-18.1022,15.02122,16
-17.3816,15.27369,12
-16.3109,15.21176,58
-15.2066,15.05536,69
-16.7557,15.18099,12
-18.704,15.10218,52
-14.0857,15.1543,7
-13.9884,15.2162,32
-18.77,15.33519,72
-16.3858,15.20469,71
-13.6942,15.15998,97
-15.1598,15.24233,22
-13.3851,14.85824,6
-21.5894,15.27836,54
-13.2502,15.11791,21
-21.6028,15.28108,72
-12.4156,15.00956,67
-13.694,15.08983,99
-13.2174,15.16282,22
-13.1136,15.16984,85
-14.5629,14.93744,42
-13.9733,14.93471,4
-15.2892,15.02941,66
-18.9927,15.10083,86
-17.9607,15.0147,24
-12.7047,15.07747,59
-16.572,15.20768,52
-11.8982,15.14632,20
-19.7301,15.27732,95
-16.3712,15.34854,33
-17.997,14.99588,83
-14.1504,15.17239,36
-17.4987,15.2334,78
-12.4156,15.00956,78
-16.1553,15.02538,47
-20.0911,15.2392,56
-14.1765,15.14366,54
-20.8592,15.26556,8
-19.3277,15.12832,92
-15.5528,15.12605,32
-12.7169,15.11795,27
-14.4932,14.96701,71
-14.4932,14.96701,28
-16.7708,15.17921,39
-18.8991,15.19151,80
-13.9713,15.08128,13
-13.0161,14.88013,16
-12.4008,15.01044,12
-17.4568,15.12183,58
-16.4272,15.20925,69
-14.1635,15.14004,12
-17.0359,15.16524,52
-17.4621,15.00044,33
-17.4051,15.39512,83
-16.4125,15.17415,36
-13.2199,14.91013,78
-12.1881,15.07215,78
-12.8617,15.11639,47
-17.4849,15.12367,56
-13.7479,14.85162,54
-14.3903,14.9012,8
-17.5264,15.23614,92
-12.4119,15.01855,32
-17.7102,15.31736,27
-17.3842,15.33933,71
-14.889,15.16367,28
-17.0784,15.20307,39
-12.5762,14.96935,80
-12.6977,15.09454,13
-17.3963,15.1649,16
-17.5264,15.23614,12
-15.8519,15.0276,58
-13.6144,15.03755,69
-13.0729,15.09334,12
-19.9083,15.2641,52
-14.1362,15.1364,33
-13.0876,15.0574,83
-13.2642,15.11883,36
-15.7595,15.22079,78
-17.4997,15.15877,78
-12.9699,14.88725,47
-20.1428,15.2177,56
-12.89,15.01212,54
-13.7639,15.13041,8
-17.4687,15.20008,92
-12.6271,15.02069,32
-18.2048,15.16166,27
-17.6723,15.01515,71
-17.862,15.1899,28
-16.3253,15.21179,39
-15.7651,15.17134,80
-14.1511,15.17059,13
-15.9771,15.21754,16
-16.1557,15.02448,12
-17.5777,15.39629,58
-12.9271,15.13268,69
-13.5709,15.03838,12
-15.4828,15.26352,52
-18.9952,15.34903,33
-14.8565,15.10157,83
-19.3028,15.11839,36
-20.2881,15.28807,78
-15.1112,15.07769,78
-20.219,15.2439,47
-16.4234,15.14719,56
-15.1247,14.93743,54
-15.0822,14.93556,8
-15.9229,15.13742,92
-15.6852,15.15503,32
-13.0223,15.07618,27
-14.5541,14.95901,71
-15.5564,15.22407,28
-16.1573,15.12789,39
-11.6855,15.10281,80
-12.4303,15.00869,13
-16.9242,15.19204,16
-11.7741,15.13263,12
-13.8656,15.05773,58
-17.3943,15.2782,69
-15.3036,15.02943,12
-11.9115,15.11397,52
-13.8028,14.92904,52
-15.7177,15.11012,83
-16.8411,15.14785,36
-18.813,15.26332,78
-13.694,15.08983,78
-12.9546,14.99514,47
-17.2674,15.19887,56
-20.1451,15.28515,54
-12.2302,15.10998,8
-18.1417,15.28386,92
-14.5545,14.95811,32
-15.0141,15.03257,27
-12.9113,14.88985,71
-15.854,15.02221,28
